feature_type_name,LAT,LON
Paper recycling,55.921998,-3.1651819
Paper recycling,55.927803,-3.1670047
Paper recycling,55.927983,-3.1660818
Paper recycling,55.922387,-3.1649376
Paper recycling,55.926803,-3.1852197
Paper recycling,55.924073,-3.1774868
Paper recycling,55.922742,-3.1869841
Paper recycling,55.926072,-3.1629036
Paper recycling,55.925151,-3.1680932
Paper recycling,55.919044,-3.1809506
Paper recycling,55.92632,-3.1850129
